COREF,start_token,end_token,prop,cat,text,COREF_head,chapter
2089,93723,93723,PRON,PER,they,-1,21
2089,93737,93737,PRON,PER,their,-1,21
2089,93786,93786,PRON,PER,they,-1,21
2091,93795,93798,NOM,PER,every group around them,-1,21
2089,93798,93798,PRON,PER,them,-1,21
2092,93801,93803,NOM,PER,neither sauntering politicians,-1,21
2093,93805,93806,NOM,PER,bustling housekeepers,-1,21
2094,93808,93809,NOM,PER,flirting girls,-1,21
2095,93812,93814,NOM,PER,nursery - maids,-1,21
434,93816,93816,NOM,PER,children,-1,21
2089,93818,93818,PRON,PER,they,-1,21
2097,93875,93875,PRON,PER,She,-1,21
95,93879,93879,PRON,PER,him,Charles,21
89,93883,93884,PROP,PER,Mr Elliot,Mr Elliot,21
2097,93909,93909,PRON,PER,her,-1,21
9,93911,93911,PROP,GPE,Bath,Bath,21
95,93931,93931,PRON,PER,him,Charles,21
95,93934,93934,PRON,PER,he,Charles,21
2097,93967,93967,PRON,PER,her,-1,21
95,93993,93993,PRON,PER,him,Charles,21
2097,93995,93995,PRON,PER,she,-1,21
153,93998,93999,PROP,PER,Captain Harville,Captain Harville,21
95,94008,94008,PRON,PER,he,Charles,21
95,94019,94019,PRON,PER,his,Charles,21
95,94024,94024,PRON,PER,he,Charles,21
95,94037,94037,PRON,PER,He,Charles,21
2097,94044,94044,PRON,PER,her,-1,21
2097,94046,94046,PRON,PER,She,-1,21
95,94052,94052,PRON,PER,He,Charles,21
95,94056,94056,PRON,PER,himself,Charles,21
2097,94059,94059,PRON,PER,her,-1,21
95,94065,94065,PRON,PER,he,Charles,21
95,94072,94072,PRON,PER,he,Charles,21
95,94082,94082,PRON,PER,he,Charles,21
2097,94087,94087,PRON,PER,her,-1,21
95,94096,94096,PRON,PER,He,Charles,21
95,94099,94099,PRON,PER,himself,Charles,21
95,94103,94103,PRON,PER,he,Charles,21
95,94110,94110,PRON,PER,he,Charles,21
2097,94115,94115,PRON,PER,her,-1,21
95,94119,94119,PRON,PER,he,Charles,21
2098,94122,94123,NOM,PER,a sufferer,-1,21
2099,94125,94125,PRON,PER,them,-1,21
2097,94127,94127,PRON,PER,Her,-1,21
95,94133,94133,PRON,PER,his,Charles,21
95,94149,94149,PRON,PER,he,Charles,21
3,94157,94157,PROP,GPE,Uppercross,Uppercross,21
95,94159,94159,PRON,PER,he,Charles,21
2097,94163,94163,PRON,PER,her,-1,21
46,94169,94169,PROP,GPE,Lyme,Lyme,21
95,94171,94171,PRON,PER,he,Charles,21
95,94175,94175,PRON,PER,himself,Charles,21
46,94178,94178,PROP,GPE,Lyme,Lyme,21
95,94180,94180,PRON,PER,he,Charles,21
89,94194,94195,PROP,PER,Mr Elliot,Mr Elliot,21
95,94200,94200,PRON,PER,him,Charles,21
47,94206,94207,PROP,FAC,the Cobb,the Cobb,21
153,94210,94211,PROP,PER,Captain Harville,Captain Harville,21
2100,94210,94212,NOM,FAC,Captain Harville 's,-1,21
2097,94215,94215,PRON,PER,her,-1,21
95,94219,94219,PRON,PER,his,Charles,21
95,94224,94224,PRON,PER,himself,Charles,21
122,94226,94227,PROP,PER,Louisa Musgrove,Louisa,21
95,94236,94236,PRON,PER,he,Charles,21
95,94239,94239,PRON,PER,he,Charles,21
95,94250,94250,PRON,PER,he,Charles,21
122,94260,94260,PROP,PER,Louisa,Louisa,21
95,94276,94276,PRON,PER,he,Charles,21
122,94288,94288,PROP,PER,Louisa,Louisa,21
95,94305,94305,PRON,PER,his,Charles,21
95,94310,94310,PRON,PER,he,Charles,21
95,94342,94342,PRON,PER,he,Charles,21
95,94349,94349,PRON,PER,his,Charles,21
2101,94351,94355,NOM,PER,the woman he had lost,-1,21
95,94353,94353,PRON,PER,he,Charles,21
95,94376,94376,PRON,PER,him,Charles,21
122,94381,94381,PRON,PER,her,Louisa,21
95,94385,94385,PRON,PER,his,Charles,21
95,94391,94391,PRON,PER,his,Charles,21
95,94397,94397,PRON,PER,He,Charles,21
122,94414,94414,PROP,PER,Louisa,Louisa,21
95,94423,94423,PRON,PER,himself,Charles,21
95,94428,94428,PRON,PER,he,Charles,21
95,94433,94433,PRON,PER,himself,Charles,21
95,94443,94443,PRON,PER,I,Charles,21
95,94448,94448,PRON,PER,he,Charles,21
95,94452,94452,PRON,PER,I,Charles,21
153,94456,94456,PROP,PER,Harville,Captain Harville,21
3450,94457,94459,NOM,PER,an engaged man,-1,21
153,94463,94463,PROP,PER,Harville,Captain Harville,21
153,94465,94465,PRON,PER,his,Captain Harville,21
223,94465,94466,NOM,PER,his wife,-1,21
3452,94471,94471,PRON,PER,our,-1,21
95,94475,94475,PRON,PER,I,Charles,21
95,94485,94485,PRON,PER,I,Charles,21
95,94494,94494,PRON,PER,I,Charles,21
392,94499,94499,NOM,PER,others,-1,21
122,94506,94506,PRON,PER,her,Louisa,21
296,94506,94508,NOM,PER,her own family,-1,21
122,94513,94513,PRON,PER,herself,Louisa,21
95,94515,94515,PRON,PER,I,Charles,21
95,94520,94520,PRON,PER,my,Charles,21
95,94524,94524,PRON,PER,I,Charles,21
122,94526,94526,PRON,PER,hers,Louisa,21
122,94530,94530,PRON,PER,she,Louisa,21
95,94534,94534,PRON,PER,I,Charles,21
95,94539,94539,PRON,PER,I,Charles,21
95,94549,94549,PRON,PER,I,Charles,21
95,94554,94554,PRON,PER,my,Charles,21
95,94570,94570,PRON,PER,I,Charles,21
95,94578,94578,PRON,PER,I,Charles,21
95,94581,94581,PRON,PER,myself,Charles,21
3455,94583,94586,NOM,PER,either of the girls,-1,21
658,94585,94586,NOM,PER,the girls,-1,21
95,94605,94605,PRON,PER,I,Charles,21
2102,94618,94618,PRON,PER,He,-1,21
2102,94627,94627,PRON,PER,he,-1,21
2102,94630,94630,PRON,PER,himself,-1,21
2102,94636,94636,PRON,PER,he,-1,21
2102,94641,94641,PRON,PER,his,-1,21
122,94645,94645,PROP,PER,Louisa,Louisa,21
2102,94649,94649,PRON,PER,he,-1,21
2102,94652,94652,PRON,PER,himself,-1,21
122,94656,94656,PRON,PER,her,Louisa,21
122,94659,94659,PRON,PER,her,Louisa,21
2102,94662,94662,PRON,PER,him,-1,21
154,94665,94666,PROP,PER,the Harvilles,the Harvilles,21
2102,94671,94671,PRON,PER,him,-1,21
46,94674,94674,PROP,GPE,Lyme,Lyme,21
122,94678,94678,PRON,PER,her,Louisa,21
2102,94683,94683,PRON,PER,He,-1,21
2102,94698,94698,PRON,PER,him,-1,21
2102,94703,94703,PRON,PER,he,-1,21
2102,94709,94709,PRON,PER,his,-1,21
1490,94709,94710,NOM,PER,his brother,-1,21
5,94720,94720,PROP,GPE,Kellynch,Kellynch,21
2102,94730,94730,PRON,PER,I,-1,21
127,94735,94735,PROP,PER,Edward,Edward,21
2102,94739,94739,PRON,PER,he,-1,21
127,94744,94744,PRON,PER,him,Edward,21
2102,94747,94747,PRON,PER,I,-1,21
2102,94754,94754,PRON,PER,I,-1,21
127,94758,94758,PRON,PER,He,Edward,21
92,94761,94761,PRON,PER,you,Anne,21
92,94768,94768,PRON,PER,you,Anne,21
2102,94777,94777,PRON,PER,my,-1,21
92,94779,94779,PRON,PER,you,Anne,21
92,94785,94785,PROP,PER,Anne,Anne,21
259,94807,94808,NOM,PER,a woman,-1,21
259,94814,94814,PRON,PER,her,-1,21
259,94823,94823,PRON,PER,she,-1,21
92,94843,94843,PROP,PER,Anne,Anne,21
2102,94867,94867,PRON,PER,his,-1,21
2102,94871,94871,PRON,PER,He,-1,21
42,94875,94875,PROP,GPE,Shropshire,Shropshire,21
2102,94881,94881,PRON,PER,his,-1,21
2102,94889,94889,PRON,PER,his,-1,21
122,94898,94898,PROP,PER,Louisa,Louisa,21
122,94906,94906,PRON,PER,her,Louisa,21
155,94909,94909,PROP,PER,Benwick,Captain Benwick,21
2102,94916,94916,PRON,PER,he,-1,21
2102,94923,94923,PRON,PER,my,-1,21
2102,94928,94928,PRON,PER,I,-1,21
2102,94933,94933,PRON,PER,myself,-1,21
2102,94940,94940,PRON,PER,I,-1,21
2102,94943,94943,PRON,PER,myself,-1,21
2102,94945,94945,PRON,PER,I,-1,21
2102,94974,94974,PRON,PER,I,-1,21
2102,94978,94978,PRON,PER,I,-1,21
9,94982,94982,PROP,GPE,Bath,Bath,21
2102,94988,94988,PRON,PER,I,-1,21
2102,94998,94998,PRON,PER,my,-1,21
3457,95012,95012,PRON,PER,You,-1,21
3457,95020,95020,PRON,PER,you,-1,21
2102,95030,95030,PRON,PER,I,-1,21
3458,95034,95035,NOM,PER,one encouragement,-1,21
2102,95039,95039,PRON,PER,mine,-1,21
2102,95041,95041,PRON,PER,I,-1,21
3457,95046,95046,PRON,PER,you,-1,21
392,95053,95053,NOM,PER,others,-1,21
2102,95056,95056,PRON,PER,I,-1,21
3457,95062,95062,PRON,PER,you,-1,21
2778,95065,95066,NOM,PER,one man,-1,21
2102,95075,95075,PRON,PER,myself,-1,21
2102,95078,95078,PRON,PER,I,-1,21
2102,95089,95089,PRON,PER,me,-1,21
2105,95093,95093,PRON,PER,Their,-1,21
75,95097,95098,PROP,FAC,Milsom Street,Milsom Street,21
2106,95125,95125,PRON,PER,her,-1,21
1841,95129,95131,NOM,FAC,the Octagon Room,-1,21
2108,95135,95135,PRON,PER,him,-1,21
89,95140,95141,PROP,PER,Mr Elliot,Mr Elliot,21
2106,95146,95146,PRON,PER,her,-1,21
3457,95173,95173,PRON,PER,you,-1,21
2108,95177,95177,PRON,PER,he,-1,21
3461,95184,95252,NOM,PER,"those who could not be my well - wishers ; to see your cousin close by you , conversing and smiling , and feel all the horrible eligibilities and proprieties of the match ! To consider it as the certain wish of every being who could hope to influence you ! Even if your own feelings were reluctant or indifferent , to consider what powerful supports would be his",-1,21
2108,95189,95189,PRON,PER,my,-1,21
3462,95189,95192,NOM,PER,my well - wishers,-1,21
3457,95196,95196,PRON,PER,your,-1,21
2720,95196,95197,NOM,PER,your cousin,-1,21
3457,95200,95200,PRON,PER,you,-1,21
3464,95226,95233,NOM,PER,every being who could hope to influence you,-1,21
3457,95233,95233,PRON,PER,you,-1,21
3457,95237,95237,PRON,PER,your,-1,21
2108,95252,95252,PRON,PER,his,-1,21
2108,95263,95263,PRON,PER,me,-1,21
2108,95265,95265,PRON,PER,I,-1,21
2108,95270,95270,PRON,PER,I,-1,21
3465,95282,95287,NOM,PER,the friend who sat behind you,-1,21
3457,95287,95287,PRON,PER,you,-1,21
3465,95301,95301,PRON,PER,her,-1,21
2108,95321,95321,PRON,PER,me,-1,21
2108,95325,95325,PRON,PER,You,-1,21
92,95332,95332,PROP,PER,Anne,Anne,21
2108,95335,95335,PRON,PER,You,-1,21
92,95340,95340,PRON,PER,me,Anne,21
92,95350,95350,PRON,PER,my,Anne,21
92,95357,95357,PRON,PER,I,Anne,21
92,95384,95384,PRON,PER,I,Anne,21
92,95387,95387,PRON,PER,I,Anne,21
3466,95406,95410,NOM,PER,a man indifferent to me,-1,21
92,95410,95410,PRON,PER,me,Anne,21
2109,95427,95427,PRON,PER,I,-1,21
2109,95435,95435,PRON,PER,he,-1,21
2109,95440,95440,PRON,PER,I,-1,21
2109,95444,95444,PRON,PER,I,-1,21
2109,95453,95453,PRON,PER,I,-1,21
3457,95457,95457,PRON,PER,your,-1,21
2109,95460,95460,PRON,PER,I,-1,21
2109,95480,95480,PRON,PER,I,-1,21
2109,95489,95489,PRON,PER,I,-1,21
3457,95493,95493,PRON,PER,you,-1,21
3467,95496,95517,NOM,PER,"one who had yielded , who had given me up , who had been influenced by any one rather than by me",-1,21
2109,95504,95504,PRON,PER,me,-1,21
1354,95512,95513,NOM,PER,any one,-1,21
2109,95517,95517,PRON,PER,me,-1,21
2109,95519,95519,PRON,PER,I,-1,21
3457,95521,95521,PRON,PER,you,-1,21
3469,95523,95534,NOM,PER,the very person who had guided you in that year of misery,-1,21
3457,95529,95529,PRON,PER,you,-1,21
2109,95536,95536,PRON,PER,I,-1,21
3469,95542,95542,PRON,PER,her,-1,21
92,95559,95559,PRON,PER,I,Anne,21
92,95566,95566,PROP,PER,Anne,Anne,21
92,95570,95570,PRON,PER,my,Anne,21
3457,95573,95573,PRON,PER,yourself,-1,21
3457,95577,95577,PRON,PER,you,-1,21
3457,95590,95590,PRON,PER,your,-1,21
3457,95598,95598,PRON,PER,your,-1,21
1761,95601,95602,NOM,PER,another man,-1,21
92,95606,95606,PRON,PER,I,Anne,21
3457,95608,95608,PRON,PER,you,-1,21
92,95616,95616,PRON,PER,I,Anne,21
3457,95621,95621,PRON,PER,you,-1,21
92,95624,95624,PRON,PER,My,Anne,21
92,95632,95632,PRON,PER,I,Anne,21
92,95635,95635,PRON,PER,I,Anne,21
2331,95642,95642,NOM,FAC,here,-1,21
92,95647,95647,PROP,PER,Anne,Anne,21
286,95650,95650,NOM,FAC,home,-1,21
2111,95656,95660,NOM,PER,any one in that house,-1,21
446,95659,95660,NOM,FAC,that house,-1,21
92,95684,95684,PRON,PER,she,Anne,21
311,95688,95689,NOM,FAC,the house,-1,21
92,95735,95735,PRON,PER,she,Anne,21
92,95738,95738,PRON,PER,her,Anne,21
2114,95738,95739,NOM,FAC,her room,-1,21
92,95750,95750,PRON,PER,her,Anne,21
2115,95757,95760,NOM,FAC,the drawing - rooms,-1,21
1903,95765,95766,NOM,PER,the company,-1,21
2117,95782,95787,NOM,PER,those who had never met before,-1,21
2118,95790,95794,NOM,PER,those who met too often,-1,21
92,95811,95811,PROP,PER,Anne,Anne,21
92,95832,95832,PRON,PER,she,Anne,21
92,95839,95839,PRON,PER,she,Anne,21
92,95849,95849,PRON,PER,her,Anne,21
89,95851,95852,PROP,PER,Mr Elliot,Mr Elliot,21
378,95854,95854,NOM,FAC,there,-1,21
92,95856,95856,PRON,PER,she,Anne,21
92,95860,95860,PRON,PER,she,Anne,21
89,95863,95863,PRON,PER,him,Mr Elliot,21
79,95865,95866,PROP,PER,The Wallises,The Wallises,21
92,95868,95868,PRON,PER,she,Anne,21
79,95873,95873,PRON,PER,them,The Wallises,21
179,95875,95876,PROP,PER,Lady Dalrymple,Lady Dalrymple,21
176,95878,95879,PROP,PER,Miss Carteret,Miss Carteret,21
2120,95881,95881,PRON,PER,they,-1,21
2121,95885,95888,NOM,PER,innoxious cousins to her,-1,21
92,95888,95888,PRON,PER,her,Anne,21
92,95890,95890,PRON,PER,She,Anne,21
103,95894,95895,PROP,PER,Mrs Clay,Mrs Clay,21
92,95908,95908,PRON,PER,her,Anne,21
275,95908,95909,NOM,PER,her father,-1,21
269,95911,95911,NOM,PER,sister,-1,21
119,95914,95915,PROP,PER,the Musgroves,the Miss Musgroves,21
2124,95919,95924,NOM,FAC,the happy chat of perfect ease,-1,21
153,95927,95928,PROP,PER,Captain Harville,Captain Harville,21
2125,95936,95936,NOM,PER,brother,-1,21
269,95938,95938,NOM,PER,sister,-1,21
100,95941,95942,PROP,PER,Lady Russell,Lady Russell,21
109,95956,95956,PROP,PER,Admiral,Admiral Croft,21
110,95958,95959,PROP,PER,Mrs Croft,Mrs Croft,21
115,95979,95980,PROP,PER,Captain Wentworth,Captain Wentworth,21
115,96001,96001,PRON,PER,his,Captain Wentworth,21
92,96027,96027,PRON,PER,she,Anne,21
92,96030,96030,PRON,PER,I,Anne,21
92,96049,96049,PRON,PER,I,Anne,21
92,96054,96054,PRON,PER,myself,Anne,21
92,96057,96057,PRON,PER,I,Anne,21
92,96061,96061,PRON,PER,I,Anne,21
92,96067,96067,PRON,PER,I,Anne,21
92,96073,96073,PRON,PER,I,Anne,21
3472,96081,96091,NOM,PER,the friend whom you will love better than you do now,-1,21
3473,96084,96084,PRON,PER,you,-1,21
3473,96089,96089,PRON,PER,you,-1,21
92,96094,96094,PRON,PER,me,Anne,21
3472,96096,96096,PRON,PER,she,-1,21
3474,96102,96103,NOM,PER,a parent,-1,21
92,96108,96108,PRON,PER,me,Anne,21
92,96112,96112,PRON,PER,I,Anne,21
3472,96117,96117,PRON,PER,she,-1,21
3472,96122,96122,PRON,PER,her,-1,21
92,96149,96149,PRON,PER,myself,Anne,21
92,96151,96151,PRON,PER,I,Anne,21
92,96168,96168,PRON,PER,I,Anne,21
92,96172,96172,PRON,PER,I,Anne,21
3472,96178,96178,PRON,PER,her,-1,21
92,96183,96183,PRON,PER,I,Anne,21
92,96188,96188,PRON,PER,I,Anne,21
92,96198,96198,PRON,PER,I,Anne,21
92,96207,96207,PRON,PER,I,Anne,21
92,96212,96212,PRON,PER,my,Anne,21
92,96215,96215,PRON,PER,I,Anne,21
92,96234,96234,PRON,PER,myself,Anne,21
92,96239,96239,PRON,PER,I,Anne,21
259,96253,96254,NOM,PER,a woman,-1,21
2127,96259,96259,PRON,PER,He,-1,21
2128,96262,96262,PRON,PER,her,-1,21
100,96266,96267,PROP,PER,Lady Russell,Lady Russell,21
2128,96273,96273,PRON,PER,her,-1,21
3472,96291,96291,PRON,PER,her,-1,21
2127,96297,96297,PRON,PER,I,-1,21
3472,96304,96304,PRON,PER,her,-1,21
2127,96308,96308,PRON,PER,I,-1,21
2127,96333,96333,PRON,PER,my,-1,21
3476,96333,96334,NOM,PER,my enemy,-1,21
3477,96337,96338,NOM,PER,that lady,-1,21
2127,96340,96340,PRON,PER,My,-1,21
3478,96340,96342,NOM,PER,My own self,-1,21
2127,96345,96345,PRON,PER,me,-1,21
2127,96349,96349,PRON,PER,I,-1,21
16,96352,96352,PROP,GPE,England,England,21
22,96368,96369,PROP,LOC,the Laconia,the Laconia,21
2127,96372,96372,PRON,PER,I,-1,21
2128,96377,96377,PRON,PER,you,-1,21
2128,96380,96380,PRON,PER,you,-1,21
2127,96383,96383,PRON,PER,my,-1,21
2128,96387,96387,PRON,PER,you,-1,21
2128,96401,96401,PRON,PER,I,-1,21
2128,96406,96406,PRON,PER,her,-1,21
141,96417,96418,PROP,PER,Good God,God,21
2129,96421,96421,PRON,PER,he,-1,21
2128,96425,96425,PRON,PER,you,-1,21
2129,96432,96432,PRON,PER,I,-1,21
2129,96449,96449,PRON,PER,my,-1,21
2129,96454,96454,PRON,PER,I,-1,21
2129,96464,96464,PRON,PER,I,-1,21
2128,96468,96468,PRON,PER,you,-1,21
2129,96470,96470,PRON,PER,I,-1,21
2129,96472,96472,PRON,PER,my,-1,21
2128,96479,96479,PRON,PER,you,-1,21
2128,96483,96483,PRON,PER,you,-1,21
2129,96494,96494,PRON,PER,me,-1,21
2129,96500,96500,PRON,PER,myself,-1,21
2129,96526,96526,PRON,PER,me,-1,21
2129,96528,96528,PRON,PER,I,-1,21
2129,96537,96537,PRON,PER,myself,-1,21
2129,96543,96543,PRON,PER,I,-1,21
2129,96546,96546,PRON,PER,I,-1,21
2129,96549,96549,PRON,PER,myself,-1,21
3479,96558,96562,NOM,PER,other great men under reverses,-1,21
2129,96565,96565,PRON,PER,he,-1,21
2129,96573,96573,PRON,PER,I,-1,21
2129,96578,96578,PRON,PER,my,-1,21
2129,96581,96581,PRON,PER,my,-1,21
2129,96584,96584,PRON,PER,I,-1,21
2129,96592,96592,PRON,PER,I,-1,21
2130,96608,96611,NOM,PER,any two young people,-1,21
2130,96615,96615,PRON,PER,their,-1,21
2130,96620,96620,PRON,PER,they,-1,21
2130,96628,96628,PRON,PER,their,-1,21
2130,96632,96632,PRON,PER,they,-1,21
490,96651,96652,NOM,PER,each other,-1,21
0,96667,96667,PRON,PER,I,-1,21
115,96682,96684,PROP,PER,a Captain Wentworth,Captain Wentworth,21
2132,96686,96700,NOM,PER,"an Anne Elliot , with the advantage of maturity of mind , consciousness of right",-1,21
2132,96707,96707,PRON,PER,them,-1,21
2132,96716,96716,PRON,PER,They,-1,21
2132,96729,96729,PRON,PER,they,-1,21
2132,96739,96739,PRON,PER,them,-1,21
88,96748,96749,PROP,PER,Sir Walter,Sir Walter,21
90,96755,96755,PROP,PER,Elizabeth,Elizabeth,21
115,96765,96766,PROP,PER,Captain Wentworth,Captain Wentworth,21
115,96781,96781,PRON,PER,his,Captain Wentworth,21
115,96789,96789,PRON,PER,him,Captain Wentworth,21
2232,96794,96794,NOM,PER,nobody,-1,21
115,96796,96796,PRON,PER,He,Captain Wentworth,21
2134,96804,96896,NOM,PER,"the daughter of a foolish , spendthrift baronet , who had not had principle or sense enough to maintain himself in the situation in which Providence had placed him , and who could give his daughter at present but a small part of the share of ten thousand pounds which must be hers hereafter . Sir Walter , indeed , though he had no affection for Anne , and no vanity flattered , to make him really happy on the occasion , was very far from thinking it a bad match for her",-1,21
2135,96807,96832,NOM,PER,"a foolish , spendthrift baronet , who had not had principle or sense enough to maintain himself in the situation in which Providence had placed him",-1,21
115,96823,96823,PRON,PER,himself,Captain Wentworth,21
116,96829,96829,PROP,PER,Providence,Providence,21
115,96832,96832,PRON,PER,him,Captain Wentworth,21
115,96838,96838,PRON,PER,his,Captain Wentworth,21
330,96838,96839,NOM,PER,his daughter,-1,21
330,96856,96856,PRON,PER,hers,-1,21
88,96859,96860,PROP,PER,Sir Walter,Sir Walter,21
88,96865,96865,PRON,PER,he,Sir Walter,21
92,96870,96870,PROP,PER,Anne,Anne,21
88,96879,96879,PRON,PER,him,Sir Walter,21
92,96896,96896,PRON,PER,her,Anne,21
88,96903,96903,PRON,PER,he,Sir Walter,21
115,96907,96908,PROP,PER,Captain Wentworth,Captain Wentworth,21
115,96911,96911,PRON,PER,him,Captain Wentworth,21
115,96918,96918,PRON,PER,him,Captain Wentworth,21
88,96921,96921,PRON,PER,he,Sir Walter,21
88,96927,96927,PRON,PER,his,Sir Walter,21
88,96934,96934,PRON,PER,his,Sir Walter,21
92,96944,96944,PRON,PER,her,Anne,21
88,96955,96955,PRON,PER,his,Sir Walter,21
88,96962,96963,PROP,PER,Sir Walter,Sir Walter,21
88,96968,96968,PRON,PER,his,Sir Walter,21
2137,96989,97003,NOM,PER,"The only one among them , whose opposition of feeling could excite any serious anxiety",-1,21
100,97005,97006,PROP,PER,Lady Russell,Lady Russell,21
92,97008,97008,PROP,PER,Anne,Anne,21
100,97011,97012,PROP,PER,Lady Russell,Lady Russell,21
89,97022,97023,PROP,PER,Mr Elliot,Mr Elliot,21
115,97040,97041,PROP,PER,Captain Wentworth,Captain Wentworth,21
100,97047,97048,PROP,PER,Lady Russell,Lady Russell,21
100,97054,97054,PRON,PER,She,Lady Russell,21
100,97060,97060,PRON,PER,she,Lady Russell,21
100,97070,97070,PRON,PER,she,Lady Russell,21
115,97082,97083,PROP,PER,Captain Wentworth,Captain Wentworth,21
100,97089,97089,PRON,PER,her,Lady Russell,21
100,97093,97093,PRON,PER,she,Lady Russell,21
89,97112,97113,PROP,PER,Mr Elliot,Mr Elliot,21
100,97119,97119,PRON,PER,her,Lady Russell,21
2138,97121,97121,PRON,PER,their,-1,21
2138,97126,97126,PRON,PER,their,-1,21
100,97132,97132,PRON,PER,she,Lady Russell,21
2138,97139,97139,PRON,PER,them,-1,21
100,97160,97161,PROP,PER,Lady Russell,Lady Russell,21
100,97169,97169,PRON,PER,she,Lady Russell,21
392,97217,97217,NOM,PER,others,-1,21
100,97222,97223,PROP,PER,Lady Russell,Lady Russell,21
100,97234,97234,PRON,PER,her,Lady Russell,21
386,97234,97236,NOM,PER,her young friend,-1,21
100,97239,97239,PRON,PER,she,Lady Russell,21
2141,97241,97244,NOM,PER,a very good woman,-1,21
100,97248,97248,PRON,PER,her,Lady Russell,21
100,97260,97260,PRON,PER,her,Lady Russell,21
92,97265,97265,PROP,PER,Anne,Anne,21
100,97268,97268,PRON,PER,She,Lady Russell,21
92,97270,97270,PROP,PER,Anne,Anne,21
100,97273,97273,PRON,PER,she,Lady Russell,21
100,97275,97275,PRON,PER,her,Lady Russell,21
100,97294,97294,PRON,PER,herself,Lady Russell,21
2142,97296,97309,NOM,PER,a mother to the man who was securing the happiness of her other child,-1,21
100,97307,97307,PRON,PER,her,Lady Russell,21
2143,97307,97309,NOM,PER,her other child,-1,21
313,97313,97314,NOM,PER,the family,-1,21
93,97316,97316,PROP,PER,Mary,Mary,21
2145,97319,97326,NOM,PER,the one most immediately gratified by the circumstance,-1,21
404,97333,97334,NOM,PER,a sister,-1,21
93,97338,97338,PRON,PER,she,Mary,21
93,97341,97341,PRON,PER,herself,Mary,21
92,97353,97353,PROP,PER,Anne,Anne,21
93,97355,97355,PRON,PER,her,Mary,21
93,97362,97362,PRON,PER,her,Mary,21
510,97362,97364,NOM,PER,her own sister,-1,21
93,97369,97369,PRON,PER,her,Mary,21
2306,97369,97370,NOM,PER,her husband,-1,21
2149,97369,97372,NOM,PER,her husband 's sisters,-1,21
115,97379,97380,PROP,PER,Captain Wentworth,Captain Wentworth,22
2150,97383,97392,NOM,PER,a richer man than either Captain Benwick or Charles Hayter,-1,22
155,97388,97389,PROP,PER,Captain Benwick,Captain Benwick,22
94,97391,97392,PROP,PER,Charles Hayter,Charles,22
93,97394,97394,PRON,PER,She,Mary,22
2151,97403,97403,PRON,PER,they,-1,22
92,97411,97411,PROP,PER,Anne,Anne,22
2152,97420,97426,NOM,PER,the mistress of a very pretty landaulette,-1,22
2153,97423,97426,NOM,PER,a very pretty landaulette,-1,22
93,97429,97429,PRON,PER,she,Mary,22
92,97442,97442,PROP,PER,Anne,Anne,22
87,97444,97446,PROP,FAC,no Uppercross Hall,no Uppercross Hall,22
92,97448,97448,PRON,PER,her,Anne,22
2154,97450,97452,NOM,FAC,no landed estate,-1,22
440,97457,97458,NOM,PER,a family,-1,22
2151,97462,97462,PRON,PER,they,-1,22
115,97466,97467,PROP,PER,Captain Wentworth,Captain Wentworth,22
350,97471,97472,NOM,PER,a baronet,-1,22
93,97474,97474,PRON,PER,she,Mary,22
92,97480,97480,PROP,PER,Anne,Anne,22
2157,97487,97489,NOM,PER,the eldest sister,-1,22
2157,97491,97491,PRON,PER,she,-1,22
2157,97496,97496,PRON,PER,her,-1,22
93,97508,97508,PRON,PER,She,Mary,22
89,97515,97516,PROP,PER,Mr Elliot,Mr Elliot,22
2158,97520,97524,NOM,PER,no one of proper condition,-1,22
89,97528,97528,PRON,PER,himself,Mr Elliot,22
